Company,City_Mpg,Fuel_Type,Highway_Mpg,Classification,Model Year,Year,Price
Toyota,20,Gasoline,25,Automatic transmission,2011 Toyota Highlander,2011,2359778
Toyota,17,Gasoline,22,Automatic transmission,2011 Toyota Highlander,2011,1247841
Toyota,20,Gasoline,25,Automatic transmission,2011 Toyota Highlander,2011,1963081
Toyota,18,Gasoline,24,Automatic transmission,2011 Toyota Highlander,2011,1205340
Toyota,17,Gasoline,22,Automatic transmission,2011 Toyota Highlander,2011,2854799
Toyota,18,Gasoline,24,Automatic transmission,2011 Toyota Highlander,2011,2883730
Toyota,17,Gasoline,22,Automatic transmission,2011 Toyota Highlander,2011,597058
Toyota,20,Gasoline,27,Automatic transmission,2010 Toyota Highlander,2010,1678678
Toyota,18,Gasoline,24,Automatic transmission,2010 Toyota Highlander,2010,1200484
Toyota,17,Gasoline,23,Automatic transmission,2010 Toyota Highlander,2010,1880585
Toyota,18,Gasoline,24,Automatic transmission,2010 Toyota Highlander,2010,591742
Toyota,17,Gasoline,23,Automatic transmission,2010 Toyota Highlander,2010,730162
Toyota,18,Gasoline,24,Automatic transmission,2010 Toyota Highlander,2010,2603690
Toyota,17,Gasoline,23,Automatic transmission,2010 Toyota Highlander,2010,1776140
Toyota,18,Gasoline,24,Automatic transmission,2010 Toyota Highlander,2010,523347
Toyota,17,Gasoline,23,Automatic transmission,2010 Toyota Highlander,2010,1400951
Honda,18,Gasoline,27,Automatic transmission,2011 Honda Accord Crosstour Hatchback,2011,784901
Honda,18,Gasoline,27,Automatic transmission,2011 Honda Accord Crosstour Hatchback,2011,1518193
Honda,18,Gasoline,26,Automatic transmission,2011 Honda Accord Crosstour Hatchback,2011,1281680
Toyota,13,Gasoline,18,Automatic transmission,2011 Toyota Land Cruiser,2011,2301724
Toyota,13,Gasoline,18,Automatic transmission,2010 Toyota Land Cruiser,2010,1714512
Toyota,26,Gasoline,32,Manual transmission,2011 Toyota Matrix,2011,985474
Toyota,25,Gasoline,32,Automatic transmission,2011 Toyota Matrix,2011,1497944
Toyota,21,Gasoline,28,Manual transmission,2011 Toyota Matrix,2011,1048235
Toyota,21,Gasoline,29,Automatic transmission,2011 Toyota Matrix,2011,933448
Toyota,20,Gasoline,26,Automatic transmission,2011 Toyota Matrix,2011,2715720
Maybach,10,Gasoline,16,Automatic transmission,2010 Maybach 57,2010,633845
Maybach,10,Gasoline,16,Automatic transmission,2010 Maybach 57,2010,1923139
Maybach,10,Gasoline,16,Automatic transmission,2010 Maybach 57,2010,2744716
Maybach,10,Gasoline,16,Automatic transmission,2010 Maybach 57,2011,730532
Maybach,10,Gasoline,16,Automatic transmission,2011 Maybach 57,2011,1933163
Maybach,10,Gasoline,16,Automatic transmission,2010 Maybach 62,2010,1907431
Maybach,10,Gasoline,16,Automatic transmission,2010 Maybach 62,2010,557324
Maybach,10,Gasoline,16,Automatic transmission,2010 Maybach 62,2010,605016
Maybach,10,Gasoline,16,Automatic transmission,2011 Maybach 62,2011,1411139
Maybach,10,Gasoline,16,Automatic transmission,2011 Maybach 62,2011,2766927
Maybach,10,Gasoline,16,Automatic transmission,2009 Maybach Landaulet,2009,1425144
Maybach,10,Gasoline,16,Automatic transmission,2010 Maybach Landaulet,2010,1884479
Maybach,10,Gasoline,16,Automatic transmission,2011 Maybach Landaulet,2011,1787591
Toyota,26,Gasoline,32,Manual transmission,2010 Toyota Matrix,2010,1957356
Toyota,25,Gasoline,31,Automatic transmission,2010 Toyota Matrix,2010,2314282
Toyota,21,Gasoline,28,Manual transmission,2010 Toyota Matrix,2010,2854051
Toyota,21,Gasoline,29,Automatic transmission,2010 Toyota Matrix,2010,2973031
Toyota,20,Gasoline,26,Automatic transmission,2010 Toyota Matrix,2010,1015502
Toyota,21,Gasoline,28,Manual transmission,2010 Toyota Matrix,2010,1743093
Toyota,21,Gasoline,29,Automatic transmission,2010 Toyota Matrix,2010,1499254
Nissan,25,Gasoline,31,Automatic transmission,2010 Toyota Matrix,2010,2583041
Nissan,12,Gasoline,18,Automatic transmission,2011 Nissan Armada,2011,2193759
Nissan,12,Gasoline,18,Automatic transmission,2011 Nissan Armada,2011,668540
Nissan,12,Gasoline,18,Automatic transmission,2011 Nissan Armada,2011,2626378
Nissan,13,Gasoline,19,Automatic transmission,2011 Nissan Armada,2011,2481998
Nissan,12,Gasoline,18,Automatic transmission,2011 Nissan Armada,2011,1909401
Nissan,12,Gasoline,18,Automatic transmission,2011 Nissan Armada,2011,1894604
Volkswagen,23,Gasoline,33,Manual transmission,2011 Volkswagen Jetta SportWagen,2011,1329378
Volkswagen,24,Gasoline,31,Automatic transmission,2011 Volkswagen Jetta SportWagen,2011,1370164
Volkswagen,23,Gasoline,33,Manual transmission,2011 Volkswagen Jetta SportWagen,2011,2994938
Volkswagen,24,Gasoline,31,Automatic transmission,2011 Volkswagen Jetta SportWagen,2011,835888
Volkswagen,24,Gasoline,31,Automatic transmission,2011 Volkswagen Jetta SportWagen,2011,2901726
Volkswagen,24,Gasoline,31,Automatic transmission,2011 Volkswagen Jetta SportWagen,2011,1405238
Volkswagen,30,Gasoline,42,Manual transmission,2011 Volkswagen Jetta SportWagen,2011,1823110
Chevrolet,27,Gasoline,35,Manual transmission,2011 Chevrolet Aveo,2011,1768613
Chevrolet,27,Gasoline,35,Manual transmission,2011 Chevrolet Aveo,2011,1789850
Chevrolet,25,Gasoline,34,Automatic transmission,2011 Chevrolet Aveo,2011,2412388
Chevrolet,27,Gasoline,35,Manual transmission,2011 Chevrolet Aveo,2011,1318767
Chevrolet,25,Gasoline,34,Automatic transmission,2011 Chevrolet Aveo,2011,1777620
Volkswagen,21,Gasoline,31,Manual transmission,2010 Volkswagen CC,2010,1218160
Volkswagen,21,Gasoline,31,Manual transmission,2010 Volkswagen CC,2010,575276
Volkswagen,18,Gasoline,27,Automatic transmission,2010 Volkswagen CC,2010,1467902
Volkswagen,17,Gasoline,25,Automatic transmission,2010 Volkswagen CC,2010,2917034
Audi,16,Gasoline,24,Automatic transmission,2011 Audi A6 Sedan,2011,1148548
Audi,18,Gasoline,26,Automatic transmission,2010 Audi A6 Sedan,2010,2659548
Chevrolet,27,Gasoline,35,Manual transmission,2011 Chevrolet Aveo5,2011,2883250
Chevrolet,27,Gasoline,35,Manual transmission,2011 Chevrolet Aveo5,2011,2053593
Chevrolet,25,Gasoline,34,Automatic transmission,2011 Chevrolet Aveo5,2011,1262843
Chevrolet,27,Gasoline,35,Manual transmission,2011 Chevrolet Aveo5,2011,2450684
Chevrolet,25,Gasoline,34,Automatic transmission,2011 Chevrolet Aveo5,2011,1972854
Audi,16,Gasoline,23,Automatic transmission,2010 Audi A6 Sedan,2010,1902228
Audi,18,Gasoline,26,Automatic transmission,2011 Audi A6 Avant,2011,2356604
Audi,18,Gasoline,26,Automatic transmission,2010 Audi A6 Avant,2010,513296
Audi,18,Gasoline,28,Automatic transmission,2012 Audi A7,2012,796414
Audi,17,Gasoline,27,Automatic transmission,2011 Audi A8,2011,2286557
Audi,17,Gasoline,27,Automatic transmission,2011 Audi A8,2011,761148
Nissan,12,Gasoline,18,Automatic transmission,2010 Nissan Armada,2010,1403120
Nissan,12,Gasoline,18,Automatic transmission,2010 Nissan Armada,2010,1550984
Nissan,12,Gasoline,18,Automatic transmission,2010 Nissan Armada,2010,632579
Nissan,12,Gasoline,18,Automatic transmission,2010 Nissan Armada,2010,602577
Nissan,12,Gasoline,18,Automatic transmission,2010 Nissan Armada,2010,2253183
Nissan,12,Gasoline,18,Automatic transmission,2010 Nissan Armada,2010,1558074
Audi,16,Gasoline,23,Automatic transmission,2010 Audi A8,2010,2983949
Audi,16,Gasoline,23,Automatic transmission,2010 Audi A8,2010,692594
Nissan,25,Gasoline,30,Manual transmission,2011 Nissan Cube,2011,2683553
Nissan,25,Gasoline,30,Manual transmission,2011 Nissan Cube,2011,2683779
Nissan,25,Gasoline,30,Manual transmission,2010 Nissan Cube,2010,1632029
Nissan,25,Gasoline,30,Manual transmission,2010 Nissan Cube,2010,1022166
Audi,20,Gasoline,27,Automatic transmission,2012 Audi Q5,2012,1295298
Audi,18,Gasoline,23,Automatic transmission,2012 Audi Q5,2012,1962024
Audi,20,Gasoline,27,Automatic transmission,2011 Audi Q5,2011,664550
Audi,18,Gasoline,23,Automatic transmission,2011 Audi Q5,2011,2192435
Honda,18,Gasoline,27,Automatic transmission,2010 Honda Accord Crosstour Hatchback,2010,713331
Honda,18,Gasoline,27,Automatic transmission,2010 Honda Accord Crosstour Hatchback,2010,947195
Honda,17,Gasoline,25,Automatic transmission,2010 Honda Accord Crosstour Hatchback,2010,1508348
Audi,18,Gasoline,23,Automatic transmission,2010 Audi Q5,2010,906808
Audi,18,Gasoline,23,Automatic transmission,2009 Audi Q5,2009,2990317
Honda,26,Gasoline,34,Manual transmission,2011 Honda Civic Coup,2011,1653472
Honda,25,Gasoline,36,Automatic transmission,2011 Honda Civic Coup,2011,1657071
Honda,26,Gasoline,34,Manual transmission,2011 Honda Civic Coup,2011,1393254
Honda,25,Gasoline,36,Automatic transmission,2011 Honda Civic Coup,2011,2955453
Honda,26,Gasoline,34,Manual transmission,2011 Honda Civic Coup,2011,1533237
Honda,25,Gasoline,36,Automatic transmission,2011 Honda Civic Coup,2011,2619492
Honda,25,Gasoline,36,Automatic transmission,2011 Honda Civic Coup,2011,1303101
Honda,21,Gasoline,29,Manual transmission,2011 Honda Civic Coup,2011,539994
Audi,16,Gasoline,22,Automatic transmission,2012 Audi Q7,2012,1849920
Audi,16,Gasoline,22,Automatic transmission,2012 Audi Q7,2012,2874693
Audi,17,Dieselfuel,25,Automatic transmission,2012 Audi Q7,2012,2002553
Lamborghini,12,Gasoline,20,Manual transmission,2010 Lamborghini Gallardo Coupe,2010,2601736
Chevrolet,27,Gasoline,35,Manual transmission,2010 Chevrolet Aveo5,2010,898965
Chevrolet,27,Gasoline,35,Manual transmission,2010 Chevrolet Aveo5,2010,1968328
Chevrolet,25,Gasoline,34,Automatic transmission,2010 Chevrolet Aveo5,2010,1975162
Chevrolet,27,Gasoline,35,Manual transmission,2010 Chevrolet Aveo5,2010,1228802
Chevrolet,25,Gasoline,34,Automatic transmission,2010 Chevrolet Aveo5,2010,2019268
Lexus,16,Gasoline,24,Automatic transmission,2010 Lexus LS,2010,942010
Lexus,16,Gasoline,23,Automatic transmission,2010 Lexus LS,2010,888297
Lexus,16,Gasoline,24,Automatic transmission,2010 Lexus LS,2010,660426
Lexus,16,Gasoline,23,Automatic transmission,2010 Lexus LS,2010,1440375
Lamborghini,12,Gasoline,20,Manual transmission,2011 Lamborghini Gallardo Coupe,2011,2604106
Lamborghini,12,Gasoline,20,Manual transmission,2011 Lamborghini Gallardo Coupe,2011,2556558
Hyundai,30,Gasoline,40,Automatic transmission,2012 Hyundai Accent Hatchback,2012,605452
Hyundai,30,Gasoline,40,Automatic transmission,2012 Hyundai Accent Hatchback,2012,1311581
Hyundai,30,Gasoline,40,Manual transmission,2012 Hyundai Accent Hatchback,2012,1567875
Hyundai,30,Gasoline,40,Manual transmission,2012 Hyundai Accent Hatchback,2012,2398351
Lexus,16,Gasoline,24,Automatic transmission,2011 Lexus LS,2011,905874
Lexus,16,Gasoline,23,Automatic transmission,2011 Lexus LS,2011,1194248
Lexus,16,Gasoline,24,Automatic transmission,2011 Lexus LS,2011,1755806
Lexus,16,Gasoline,23,Automatic transmission,2011 Lexus LS,2011,1705959
Hyundai,27,Gasoline,36,Automatic transmission,2011 Hyundai Accent Hatchback,2011,2702669
Hyundai,28,Gasoline,34,Manual transmission,2011 Hyundai Accent Hatchback,2011,792719
Hyundai,28,Gasoline,34,Manual transmission,2011 Hyundai Accent Hatchback,2011,2836841
Hyundai,28,Gasoline,34,Manual transmission,2011 Hyundai Accent Hatchback,2011,2226099
Hyundai,27,Gasoline,36,Automatic transmission,2011 Hyundai Accent Hatchback,2011,1987263
Hyundai,28,Gasoline,34,Manual transmission,2010 Hyundai Accent Hatchback,2010,639184
Hyundai,27,Gasoline,36,Automatic transmission,2010 Hyundai Accent Hatchback,2010,2951851
Hyundai,28,Gasoline,34,Manual transmission,2010 Hyundai Accent Hatchback,2010,1922986
Hyundai,27,Gasoline,36,Automatic transmission,2010 Hyundai Accent Hatchback,2010,2581049
Hyundai,27,Gasoline,36,Manual transmission,2010 Hyundai Accent Hatchback,2010,2868012
Hyundai,30,Gasoline,40,Manual transmission,2012 Hyundai Accent Sedan,2012,1582135
Hyundai,30,Gasoline,40,Automatic transmission,2012 Hyundai Accent Sedan,2012,1903666
Hyundai,27,Gasoline,36,Automatic transmission,2011 Hyundai Accent Sedan,2011,1908921
Hyundai,28,Gasoline,34,Manual transmission,2011 Hyundai Accent Sedan,2011,2910576
Hyundai,28,Gasoline,34,Manual transmission,2010 Hyundai Accent Sedan,2010,2519249
Hyundai,27,Gasoline,36,Automatic transmission,2010 Hyundai Accent Sedan,2010,2667288
Hyundai,20,Gasoline,28,Automatic transmission,2011 Hyundai Azera,2011,561040
Hyundai,19,Gasoline,27,Automatic transmission,2011 Hyundai Azera,2011,1843802
Hyundai,17,Gasoline,26,Automatic transmission,2010 Hyundai Azera,2010,1367250
Hyundai,18,Gasoline,26,Automatic transmission,2010 Hyundai Azera,2010,1337855
Audi,16,Gasoline,22,Automatic transmission,2011 Audi Q7,2011,2762344
Audi,16,Gasoline,22,Automatic transmission,2011 Audi Q7,2011,1934632
Audi,17,Dieselfuel,25,Automatic transmission,2011 Audi Q7,2011,1678331
Audi,14,Gasoline,19,Automatic transmission,2010 Audi Q7,2010,2247736
Audi,17,Dieselfuel,25,Automatic transmission,2010 Audi Q7,2010,2811906
Audi,13,Gasoline,18,Automatic transmission,2010 Audi Q7,2010,876218
Toyota,22,Gasoline,28,Automatic transmission,2011 Toyota RAV4,2011,2190662
Toyota,21,Gasoline,27,Automatic transmission,2011 Toyota RAV4,2011,2947752
Toyota,19,Gasoline,27,Automatic transmission,2011 Toyota RAV4,2011,1482031
Toyota,19,Gasoline,26,Automatic transmission,2011 Toyota RAV4,2011,507204
Toyota,22,Gasoline,28,Automatic transmission,2011 Toyota RAV4,2011,2914123
Toyota,21,Gasoline,27,Automatic transmission,2011 Toyota RAV4,2011,2194619
Toyota,19,Gasoline,27,Automatic transmission,2011 Toyota RAV4,2011,991363
Toyota,19,Gasoline,26,Automatic transmission,2011 Toyota RAV4,2011,864897
Toyota,22,Gasoline,28,Automatic transmission,2011 Toyota RAV4,2011,1990940
Toyota,21,Gasoline,27,Automatic transmission,2011 Toyota RAV4,2011,1883697
Toyota,19,Gasoline,27,Automatic transmission,2011 Toyota RAV4,2011,2933449
Toyota,19,Gasoline,26,Automatic transmission,2011 Toyota RAV4,2011,1608443
Nissan,24,Gasoline,29,Manual transmission,2009 Nissan Cube,2009,2846783
Nissan,24,Gasoline,29,Manual transmission,2009 Nissan Cube,2009,2783138
Volvo,21,Gasoline,30,Automatic transmission,2011 Volvo S40,2011,2803152
Chevrolet,17,Gasoline,28,Manual transmission,2012 Chevrolet Camaro Convertible,2012,1264958
Chevrolet,19,Gasoline,30,Automatic transmission,2012 Chevrolet Camaro Convertible,2012,1273674
Chevrolet,17,Gasoline,28,Manual transmission,2012 Chevrolet Camaro Convertible,2012,953222
Chevrolet,19,Gasoline,30,Automatic transmission,2012 Chevrolet Camaro Convertible,2012,2676817
Chevrolet,16,Gasoline,24,Manual transmission,2012 Chevrolet Camaro Convertible,2012,577865
Chevrolet,15,Gasoline,24,Automatic transmission,2012 Chevrolet Camaro Convertible,2012,2876598
Chevrolet,16,Gasoline,24,Manual transmission,2012 Chevrolet Camaro Convertible,2012,1682478
Chevrolet,15,Gasoline,24,Automatic transmission,2012 Chevrolet Camaro Convertible,2012,801776
Nissan,24,Gasoline,31,Manual transmission,2011 Nissan Juke,2011,959184
Nissan,24,Gasoline,31,Manual transmission,2011 Nissan Juke,2011,1215113
Chevrolet,17,Gasoline,28,Manual transmission,2011 Chevrolet Camaro Convertible,2011,2596987
Chevrolet,19,Gasoline,30,Automatic transmission,2011 Chevrolet Camaro Convertible,2011,837098
Chevrolet,17,Gasoline,28,Manual transmission,2011 Chevrolet Camaro Convertible,2011,1484995
Chevrolet,19,Gasoline,30,Automatic transmission,2011 Chevrolet Camaro Convertible,2011,1543966
Chevrolet,16,Gasoline,24,Manual transmission,2011 Chevrolet Camaro Convertible,2011,2127738
Chevrolet,15,Gasoline,24,Automatic transmission,2011 Chevrolet Camaro Convertible,2011,1070831
Chevrolet,16,Gasoline,24,Manual transmission,2011 Chevrolet Camaro Convertible,2011,1992308
Chevrolet,16,Gasoline,25,Automatic transmission,2011 Chevrolet Camaro Convertible,2011,1632848
Mercedes,18,Gasoline,26,Manual transmission,2010 Mercedes-Benz C-Class,2010,748662
Mercedes,18,Gasoline,26,Automatic transmission,2010 Mercedes-Benz C-Class,2010,2728138
Mercedes,17,Gasoline,25,Automatic transmission,2010 Mercedes-Benz C-Class,2010,603367
BMW Motorrad,18,Gasoline,27,Automatic transmission,2010 BMW 1 Series Convertible,2010,765239
BMW,17,Gasoline,26,Manual transmission,2010 BMW 1 Series Convertible,2010,2575097
BMW,17,Gasoline,26,Automatic transmission,2010 BMW 1 Series Convertible,2010,914600
BMW Motorrad,18,Gasoline,28,Manual transmission,2010 BMW 1 Series Convertible,2010,2474601
Chevrolet,17,Gasoline,28,Manual transmission,2012 Chevrolet Camaro Coupe,2012,1105709
Chevrolet,19,Gasoline,30,Automatic transmission,2012 Chevrolet Camaro Coupe,2012,1690355
Chevrolet,17,Gasoline,28,Manual transmission,2012 Chevrolet Camaro Coupe,2012,2311570
Chevrolet,19,Gasoline,30,Automatic transmission,2012 Chevrolet Camaro Coupe,2012,1850163
Chevrolet,16,Gasoline,24,Manual transmission,2012 Chevrolet Camaro Coupe,2012,2713868
Chevrolet,15,Gasoline,24,Automatic transmission,2012 Chevrolet Camaro Coupe,2012,1841058
Chevrolet,16,Gasoline,24,Manual transmission,2012 Chevrolet Camaro Coupe,2012,1032302
Chevrolet,15,Gasoline,24,Automatic transmission,2012 Chevrolet Camaro Coupe,2012,1404763
Chevrolet,17,Gasoline,28,Manual transmission,2012 Chevrolet Camaro Coupe,2012,936826
Chevrolet,18,Gasoline,29,Automatic transmission,2012 Chevrolet Camaro Coupe,2012,2142067
Mercedes,13,,19,Automatic transmission,2010 Mercedes-Benz C-Class,2010,1255700
Mercedes,18,Gasoline,26,Automatic transmission,2010 Mercedes-Benz C-Class,2010,1604845
Hyundai,29,Gasoline,40,Automatic transmission,2012 Hyundai Elantra Sedan,2012,2178019
Hyundai,29,Gasoline,40,Automatic transmission,2012 Hyundai Elantra Sedan,2012,1854023
Hyundai,29,Gasoline,40,Manual transmission,2012 Hyundai Elantra Sedan,2012,643545
Hyundai,29,Gasoline,40,Automatic transmission,2012 Hyundai Elantra Sedan,2012,1372801
Hyundai,29,Gasoline,40,Automatic transmission,2012 Hyundai Elantra Sedan,2012,1761936
Hyundai,29,Gasoline,40,Automatic transmission,2011 Hyundai Elantra Sedan,2011,1293948
Hyundai,29,Gasoline,40,Automatic transmission,2011 Hyundai Elantra Sedan,2011,2790643
Hyundai,29,Gasoline,40,Automatic transmission,2011 Hyundai Elantra Sedan,2011,2153587
Hyundai,29,Gasoline,40,Manual transmission,2011 Hyundai Elantra Sedan,2011,2555939
Hyundai,29,Gasoline,40,Automatic transmission,2011 Hyundai Elantra Sedan,2011,2506815
Hyundai,26,Gasoline,34,Automatic transmission,2010 Hyundai Elantra Sedan,2010,1100229
Hyundai,26,Gasoline,34,Automatic transmission,2010 Hyundai Elantra Sedan,2010,1764605
Hyundai,25,Gasoline,34,Manual transmission,2010 Hyundai Elantra Sedan,2010,2290572
Hyundai,26,Gasoline,34,Automatic transmission,2010 Hyundai Elantra Sedan,2010,2048574
Hyundai,26,Gasoline,34,Automatic transmission,2010 Hyundai Elantra Sedan,2010,2046283
Ford,22,Gasoline,32,Manual transmission,2012 Ford Fusion,2012,1327734
Ford,23,Gasoline,33,Automatic transmission,2012 Ford Fusion,2012,696092
Ford,23,Gasoline,33,Automatic transmission,2012 Ford Fusion,2012,2108197
Ford,20,Gasoline,28,Automatic transmission,2012 Ford Fusion,2012,2065074
Ford,23,Gasoline,33,Automatic transmission,2012 Ford Fusion,2012,1372882
Ford,20,Gasoline,28,Automatic transmission,2012 Ford Fusion,2012,1071980
Ford,13,,19,Automatic transmission,2012 Ford Fusion,2012,2978444
Ford,18,Gasoline,27,Automatic transmission,2012 Ford Fusion,2012,1468040
Ford,17,Gasoline,25,Automatic transmission,2012 Ford Fusion,2012,2971676
Volkswagen,21,Gasoline,31,Manual transmission,2011 Volkswagen CC,2011,1630123
Volkswagen,21,Gasoline,31,Manual transmission,2011 Volkswagen CC,2011,2791461
